ACS_CODE,CAD_CODE,M_ref_name_n,K_Ref_name,Governorate_AI,District_AI,C_Ref_name,ACS_NAME,CAD_NAME,C_ref_Ar,Longitude,Latitude,Eviction Threats,Eviction Date
63367,63028,South,Jezzine,Sud,Jezzine,Mazraat El-Aarqoub,Mazraat El-Aarqoub,Arkoub (Mazraat),مزرعة العرقوب,35.53742834,33.40516474,Yes,46093
63371,63004,South,Jezzine,Sud,Jezzine,Mahmoudiye Jezzine,Mahmoudiyé Jezzine,El-Mahmoudiyeh,محمودية جزين,35.55383765,33.38491251,Yes,46093
63375,63003,South,Jezzine,Sud,Jezzine,Jarmaq,Jarmaq,El-Jarmak,الجرمق,35.53177105,33.38201138,Yes,46093
63378,63075ND,South,Jezzine,Sud,Jezzine,Mazraat Daraya,Mazraat Daraya,Mazraat Daraya,داريا جزين,35.60022178,33.46030859,Yes,46093
63379,63002,South,Jezzine,Sud,Jezzine,Demachqiye,Demachqiyé,El-Demachkiyeh,دمشقية,35.5440685,33.36984519,Yes,46093
63383,63001,South,Jezzine,Sud,Jezzine,Mazraat Tamra,Mazraat Tamra,Tamra,مزرعة طمره,35.54163031,33.35559268,Yes,46093
63385,63052,South,Jezzine,Sud,Jezzine,Bouslaya,Bouslaya,Bouslaya,بوصلايا,35.50913242,33.50404374,,
71111,71104,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Nabatieh Et-Tahta,Nabatieh Et-Tahta,Nabatiyé El-Tahta,نبطية التحتا,35.48255394,33.37775399,Yes,46093
71113,71103,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Nabatiyeh El-Faouka,Nabatiyeh El-Faouka,Nabatiyé El-Faouka,نبطية الفوقا,35.49456326,33.35698919,Yes,46084
71115,71120ND,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Aali Et-Taher,Aali Et-Taher,Ali El-Taher,علي الطاهر,35.51649333,33.36553912,Yes,46093
71117,71100,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Mazraat Kfarjaouz,Mazraat Kfarjaouz,Mazraet Kfar Jaouz,مزرعة كفر جوز,35.47497648,33.39506171,Yes,46093
71122,71105,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Zibdine En-Nabatiyeh,Zibdine En-Nabatiyeh,Zebdine,زبدين النبطية,35.46157665,33.37343771,Yes,46093
71133,71102,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Kfar Roummane,Kfar Roummane,Kfar Remmane,كفر رمان,35.51612119,33.39695901,Yes,46084
71144,71091,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Choukine,Choukine,Choukine,شوكين,35.4571496,33.35031385,Yes,46093
71155,71099,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Habbouch En-Nabatiyeh,Habbouch En-Nabatiyeh,Habbouche,حبوش ,35.48611385,33.40703865,Yes,46084
71166,71106,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Kfar Tibnit,Kfar Tibnit,Kfar Tebnite,كفر تبنيت,35.52055472,33.3501677,Yes,46084
71177,71096,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Kfour En-Nabatieh,Kfour En-Nabatieh,El-Kfour,الكفور النبطية,35.44834011,33.40697426,Yes,46093
71211,71110,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Jbaa En-Nabatiyeh,Jbaa En-Nabatiyeh,Kafra-Jbah,جباع النبطية,35.52674407,33.49142978,,
71216,71111,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Aain Bou Souar,Aain Bou Souar,Aïn-Boussouar,مزرعة عين بوسوار,35.5197699,33.46619479,,
71221,71118,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Kfarfila,Kfarfila,Kfarfila,كفرفيلا,35.4944447,33.48032889,,
71226,71119,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Aain Qana,Aain Qana,Aïn-Kana,عين قانا,35.49898448,33.46296058,Yes,46084
71231,71112,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Jarjouaa,Jarjouaa,Jarjouh,جرجوع,35.51934112,33.44758095,,
71236,71115,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Sarba En-Nabatieh,Sarba En-Nabatieh,Sarba,صربا النبطية,35.4716653,33.4668959,,
71241,71117,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Mzaraat El-Khreibe,Mzaraat El-Khreibé,Mazraat-el-Khreibé,مزرعة الخريبة,35.45804063,33.47213713,,
71246,71116,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Houmine El-Faouqa,Houmine El-Faouqa,Houmine-el-Faouka,حومين الفوقا,35.49182539,33.44315552,,
71251,71114,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Hmaile,Hmailé,Hmaïla,حميلة,35.46659563,33.44633247,,
71256,71101,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Aarab Salim,Aarab Salim,Arab Salim,عرب صاليم,35.50761922,33.42439429,Yes,46084
71261,71113,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Roumine,Roumine,Roumine,رومين,35.45209128,33.4600634,,
71266,71064,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Houmine Et-Tahta,Houmine Et-Tahta,Houmine El-Tahta,حومين التحتا,35.43050252,33.47623878,,
71271,71067,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Aazzi,Aazzi,Izzé,عزه,35.43656722,33.45141209,,
71276,71068,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Bfaroue,Bfaroué,Bfarwé,كفروة أو بفروة,35.41902798,33.44228465,Yes,46093
71281,71047,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Zefta,Zefta,Zefta,زفتا,35.40078098,33.44151356,Yes,46093
71311,71097,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Deir Ez-Zahrani,Deir Ez-Zahrani,Deir El-Zehrani,دير الزهراني,35.44997127,33.42831518,Yes,46084
71314,71098,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Mazraat El-Bayad En-Nabatieh,Mazraat El-Bayad En-Nabatieh,Mazraet El-Bayad,مزرعة البياض,35.47901746,33.42736457,Yes,46093
71321,71094,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Charqiye,Charqiyé,El-Charkiyé,شرقية,35.42744432,33.40925312,Yes,46093
71324,71095,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Toul,Toul,Toule,تول,35.44673619,33.39107785,Yes,46084
71327,71069,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Nmairiye,Nmairiyé,Nmériyé,نميرية,35.40602234,33.42029973,Yes,46093
71331,71092,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Harouf En-Nabatiyeh,Harouf En-Nabatiyeh,Harouf,حروف,35.4403618,33.37233972,Yes,46084
71334,71093,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Douair En-Nabatiyeh,Douair En-Nabatiyeh,Douair,الدوير النبطية,35.41216602,33.38432055,Yes,46093
71337,71079,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Jibchit,Jibchit,Jobchite,جبشيت,35.42920882,33.36032531,Yes,46084
71341,71075,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Mazraat Chalbaal,Mazraat Chalbaal,Mazraet Chaal Baal,مزرعة شلبعل,35.38794007,33.38477712,Yes,46093
71344,71090,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Mayfadoun,Mayfadoun,Maifadoune,ميفدون,35.47523331,33.34293077,Yes,46084
71347,71081,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Aadchit Ech-Chqif,Aadchit Ech-Chqif,Adchite,عدشيت الشقيف,35.41585763,33.34623772,Yes,46084
71351,71078,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Aabba,Aabba,Abba,عبا,35.39248373,33.35772654,Yes,46084
71354,71080,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Kfar Djal En-Nabatiyeh,Kfar Djal En-Nabatiyeh,Kafr Dajjal,كفردجال,35.4384959,33.34451867,Yes,46093
71357,71076,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Mazraat Dmoul,Mazraat Dmoul,Mazraet Dmoul,مزرعة دمول,35.37794113,33.36998382,Yes,46093
71361,71073,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Ansar,Ansar,Ansar,إنصار,35.33717383,33.37687937,Yes,46093
71364,71089,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Zaoutar El-Gharbiye,Zaoutar El-Gharbiyé,Zaoutar El-Gharbiyé,زوطر الغربية,35.45340703,33.32346852,Yes,46089
71367,71088,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Zaoutar Ech-Charqiye,Zaoutar Ech-Charqiyé,Zaoutar El-Charkiyé,زوطر الشرقية,35.47341791,33.32009307,Yes,46089
71371,71108,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Hamra En-Nabattiyeh,Hamra En-Nabattiyeh,El-Hamra,الحمرا النبطية,35.49318897,33.32585884,Yes,46093
71374,71082,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Qsaibet En-Nabatiyeh,Qsaibet En-Nabatiyeh,Ksaibé,قصيبة النبطية,35.39875887,33.33471911,Yes,46084
71377,71107,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Arnoun,Arnoun,Arnoune,أرنون,35.52984282,33.33305711,Yes,46089
71381,71087,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Qaaqaaiyet Ej-Jisr,Qaaqaaiyet Ej-Jisr,Kakiat El-Jisr,قعقعية الجسر,35.43286933,33.32688063,Yes,46084
71384,71077,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Mazraat Qalaat El-Meis,Mazraat Qalaat El-Meis,Mazraet Kalaat Meiss,مزرعة قلعة ميس,35.35911616,33.358135,Yes,46093
71386,71074,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Mazraat Bsaffour,Mazraat Bsaffour,Mazraet Bsaffour,مزرعة بصفُور,35.38040609,33.39205886,Yes,46093
71387,71083,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Braiqeaa,Braiqeaa,Braikeh,بريقع,35.37477621,33.34045967,Yes,46084
71391,71086,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Kfar Sir,Kfar Sir,Kefer Sir,كفرصير,35.39591903,33.31632547,Yes,46084
71394,71109,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Yohmor En-Nabatiyeh,Yohmor En-Nabatiyeh,Yohmor,يحمر,35.51313516,33.31211938,Yes,46089
71397,71085,El Nabatieh,El Nabatieh,Nabatiye,El Nabatieh,Sir El-Gharbiye,Sir El-Gharbiyé,Sir El-Gharbiyé,صير الغربية,35.359585,33.32224033,Yes,46093
72111,72036,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Bent Jbayl,Bent Jbayl,Bint Jbail,بنت جبيل,35.43003253,33.11903389,Yes,46086
72119,72023,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Aaynata Bent Jbayl,Aaynata Bent Jbayl,Aïnata,عيناتا بنت جبيل,35.44630676,33.13024661,Yes,46086
72127,72034,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Maroun Er-Ras,Maroun Er-Ras,Maroune-el-Ras,مارون الراس,35.45170446,33.10244098,Yes,46086
72135,72024,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Salhani,Salhani,Salhané,الصلحاني,35.30682697,33.13122196,Yes,46086
72143,72030,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Aain Ibl,Aain Ibl,Aïn-Ebel,عين ابل,35.39959051,33.10868333,Yes,46086
72151,72035,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Aaintaroun,Aaintaroun,Aïtaroun,عيترون,35.48198822,33.1109062,Yes,46086
72159,72033,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Yaroun,Yaroun,Yaroune,يارون,35.41779868,33.08292197,Yes,46086
72167,72031,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Rmaich,Rmaich,Rmeiche,رميش,35.36839872,33.07847511,Yes,46086
72175,72032,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Qatmoun,Qatmoun,Aïn-el-Katmoune,قطموم,35.36591236,33.06154501,Yes,46086
72183,72028,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Aayta Ech-Chaab,Aayta Ech-Chaab,Aïta-el-Chaab,عيتا الشعب,35.34055258,33.09592109,Yes,46086
72191,72025,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Ramyet Bent Jbayl,Ramyet Bent Jbayl,Ramié,رامية بنت جبيل,35.31304122,33.11252522,Yes,46086
72211,72001,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Tibnine,Tibnine,Tibnine,تبنين,35.40566342,33.19049518,Yes,46086
72214,72008,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Soultaniyet Bent Jbayl,Soultaniyet Bent Jbayl,Soultaniyé,سلطانية ,35.39645089,33.20557781,Yes,46086
72217,72010,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Safad Al-Battikh,Safad Al-Battikh,Safad-el-Battikh,صفد البطيخ,35.43200597,33.19756919,Yes,46086
72221,72009,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Jmaijme,Jmaijmé,Jmeijmé,جميجمة,35.43843001,33.20925103,Yes,46086
72224,72012,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Aaita Ej-Jabal,Aaita Ej-Jabal,Aïta-el-Zut,عيتا الجبل الزط,35.40849499,33.1743808,Yes,46086
72227,72011,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Baraachit,Baraachit,Baraachite,برعشيت,35.43832121,33.17855555,Yes,46086
72229,72050ND,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Chaqra,Chaqra,Chakra,شقرا ,35.46830432,33.17869749,Yes,46086
72231,72013,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Haddatha,Haddatha,Haddacé,حداثا,35.3905699,33.15892718,Yes,46086
72234,72006,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Khirbet Selm,Khirbet Selm,Kherbet Salem,خربة سلم,35.41972612,33.23193968,Yes,46086
72237,72018,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Beit Yahoun,Beit Yahoun,Beit Yahoune,بيت ياحون,35.42089589,33.1598313,Yes,46086
72241,72014,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Haris,Haris,Harisse,حاريص,35.37344843,33.17730902,Yes,46086
72244,72007,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Deir Ntar,Deir Ntar,Deir Ntar,دير نطار,35.37646496,33.21874763,Yes,46086
72247,72002,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Kfar Dounine,Kfar Dounine,Kfardounine,كفر دونين,35.40088878,33.22855887,Yes,46086
72251,72022,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Kounine,Kounine,Kounine,كونين,35.4513518,33.1471084,Yes,46086
72254,72021,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Tiri,Tiri,El-Taïri,طيري,35.39806502,33.14101879,Yes,46086
72257,72015,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Kafra Bant Jbayl,Kafra Bant Jbayl,Kafra,كفرا بنت جبيل,35.34334426,33.17187896,Yes,46086
72261,72005,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Qalaouiye,Qalaouiyé,Kalaouiyé,قلويه,35.41914946,33.25087731,Yes,46086
72264,72003,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Borj qalaouiye,Borj qalaouiyé,Borge Kalaouiyé,برج قلويه,35.4242803,33.26007239,Yes,46086
72267,72017,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Srobbine,Srobbine,Sarbine,صربين,35.35979701,33.15531109,Yes,46086
72271,72020,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Rachaf,Rachaf,Rachafe,رشاف,35.36050827,33.14180531,Yes,46086
72274,72004,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Ghandouriyet Bent Jbayl,Ghandouriyet Bent Jbayl,Ghandouriyé,غندورية بنت جبيل,35.43481197,33.27537047,Yes,46086
72276,62049,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Froun,Froun,Froune,فرون,35.4264784,33.29652295,Yes,46086
72277,72016,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Yater,Yater,Yater,ياطر,35.32381427,33.14907285,Yes,46086
72281,72027,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Debl,Debl,Debel,دبل امية,35.37538915,33.12682801,Yes,46086
72284,72029,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Hanine,Hanine,Hanine,حنين,35.37388335,33.10312881,Yes,46086
72287,72019,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Beit Lif,Beit Lif,Beit Lif,بيت ليف,35.33424513,33.13411507,Yes,46086
72291,72026,El Nabatieh,Bent Jbeil,Nabatiye,Bent Jbayl,Qaouzah,Qaouzah,El-Kouzah,قوزح,35.34138753,33.12145111,Yes,46086
73111,73001,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Marjaayoun,Marjaayoun,Merjayoun,مرجعيون,35.59103757,33.35184109,,
73116,73014,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Boueyda Marjaayoun,Boueyda Marjaayoun,Mazraet-El-Jrein,بويضة مرجعيون,35.56686924,33.36513904,,
73119,73012,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Dibbine,Dibbine,Dibbine,دبين,35.59537874,33.36941529,Yes,46084
73127,73015,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Ibl Es-Saqi,Ibl Es-Saqi,Ebel-El-Saki,إبل السقي,35.62314072,33.35579648,,
73135,73013,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Blat Marjaayoun,Blat Marjaayoun,Blat,بلاط مرجعيون,35.60486796,33.38278833,,
73143,73011,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Mazraat Doumiat,Mazraat Doumiat,Deir Mimas Doumiat,مزرعة دمياط,35.54799037,33.3493597,,
73146,73003,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Borj El-Moulouk,Borj El-Moulouk,El-Kherbeh,برج الملوك,35.56466218,33.3129949,,
73151,73002,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Qlaiaa,Qlaiaa,El-Kleia,قليعة,35.56380675,33.33869707,,
73159,73004,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Khiyam Marjaayoun,Khiyam Marjaayoun,EL-Khiam,الخيام,35.60208887,33.31775431,Yes,46084
73162,73022ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Aain Aarab Marjaayoun,Aain Aarab Marjaayoun,Ain Aarab,عين عرب مرجعيون,35.62261916,33.29990245,,
73167,73005,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Deir Mimas,Deir Mimas,Deir Mimas,دير ميماس,35.54241653,33.3013223,,
73175,73008,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Mazraat Sarada,Mazraat Sarada,Mazraet el-Sarada,مزرعة  سردة,35.59987141,33.29430521,,
73183,73006,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Houra,Houra,Houra,حوره,35.55655843,33.29553794,,
73191,73009,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Aamra,Aamra,El-Amra,عمرة,35.60430667,33.26877907,,
73211,73018,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Aadaysse Marjaayoun,Aadayssé Marjaayoun,Adeicé,عديسة مرجعيون,35.53762351,33.24799829,Yes,46086
73226,73023ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Bany haiyane,Bany haiyane,Bani Haiyane,بني حيان,35.48737777,33.2473678,Yes,46086
73228,73007,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Kfar Kila,Kfar Kila,Kfarkala,كفركيلا,35.54620992,33.2749017,Yes,46086
73230,73024ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Deir Siriane,Deir Siriane,Deir Sériane,دير سريان,35.49959696,33.29315419,Yes,46086
73232,73025ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Taybet Matjaayoun,Taybet Matjaayoun,Al-Taïbé,طيبة مرجعيون,35.51819847,33.2785291,Yes,46086
73234,73026ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Houla,Houla,Houla,حولا,35.51060127,33.20644751,Yes,46086
73244,73027ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Talloussa,Talloussa,Talloussa,طلوسة,35.4863957,33.22964659,Yes,46086
73245,73019,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Markaba,Markaba,Markaba,مركبا,35.51400999,33.23104129,Yes,46086
73248,73028ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Mhaibib,Mhaibib,Mhaïbib,محيبيب,35.49955079,33.15035412,Yes,46086
73250,73029ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Meiss Ej-Jabal,Meiss Ej-Jabal,Meis El-Jabal,ميس الجبل,35.51125802,33.17574772,Yes,46086
73256,73030ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Aadchit El-Qoussair,Aadchit El-Qoussair,Adchite El-Koussair,عدشيت القصير,35.48901372,33.26903302,Yes,46086
73257,73031ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Rabb Et-Tlatine,Rabb Et-Tlatine,Rabb Salacine,رب التلاتين,35.51465364,33.25361716,Yes,46086
73262,73021,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Qabrikha,Qabrikha,Kabrikha,قبريخا,35.46344319,33.2503647,Yes,46086
73276,73032ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Qantara,Qantara,Kantara,قنطرة,35.46055239,33.27186015,Yes,46086
73279,73020,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Majdel Selm,Majdel Selm,Majdel Selm,مجدل سلم,35.4645265,33.21783192,Yes,46086
73280,73033ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Saouanet Marjayoun,Saouanet Marjayoun,Souané,صوانة مرجعيون,35.44121867,33.23396935,Yes,46086
73282,73034ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Touline,Touline,Touline,تولين,35.44105657,33.2524941,Yes,46086
73288,73035ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Blida,Blida,Blida,بليدا,35.50660959,33.13398938,Yes,46086
73293,73036ND,El Nabatieh,Marjaayoun,Nabatiye,Marjaayoun,Aalmane Marjaayoun,Aalmane Marjaayoun,Almane,علمانة,35.46369235,33.3024146,Yes,46086
74111,74001,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Hasbaiya,Hasbaiya,Hasbaya,حاصبيّا,35.67335803,33.41141138,,
74112,74006ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Abou Qamha,Abou Qamha,Abou Kamha,أبو قمحة,35.65616363,33.3809806,,
74114,74007ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Aain Jarfa,Aain Jarfa,Aïn Jarfa,عين جرفا,35.68424342,33.3826056,,
74116,74008ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Fardis Hasbaiya,Fardis Hasbaiya,El-Fraïdice,الفرديس,35.66289266,33.36957787,,
74118,74009ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Rachaiya El-Foukhar,Rachaiya El-Foukhar,Rachaya El-Fokhar,راشيّا الفخار,35.65280584,33.35222523,,
74120,74010ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Kfar Hamam,Kfar Hamam,Kfar Hamame,كفرحمام,35.67147463,33.34073469,,
74122,74011ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Hebbariye,Hebbariyé,El-Habbariyé,هبّارية,35.69795205,33.35986162,,
74124,74012ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Chouaya Hasbaiya,Chouaya Hasbaiya,Chouaya,شويّا ,35.73602221,33.38728534,,
74126,74013ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Aain Qinia,Aain Qinia,Aïn Kinia,عين قنيا,35.70423493,33.3995473,,
74128,74014ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Meimes,Meimes,Mimas,ميمس,35.69078562,33.43333791,,
74130,74015ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Chebaa,Chebaa,Chabaaa,شبعا,35.74717951,33.35443665,,
74131,74016ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Marj Ez-Zouhour (Haouch El-Qinnaabe),Marj Ez-Zouhour (Haouch El-Qinnaabé),Marj Ez-Zouhour (Haouch El-Qinnaabé),مرج الزهور الدنيبة,35.74170556,33.46514593,,
74133,74005,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Kaoukaba Hasbaiya,Kaoukaba Hasbaiya,Kaoukaba,كوكبا حاصبيّا,35.63501893,33.39223063,,
74141,74017ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Salaiyeb,Salaiyeb,Slaïyeb,صلايب,35.62745508,33.28226798,,
74155,74002,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Bourghos,Bourghos,Burghoz,برغز,35.62268074,33.40549304,,
74158,74018ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Meri,Meri,El- Mery,ماري,35.64455029,33.31658617,,
74160,73010,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Kfar Chouba,Kfar Chouba,Nkhailé,كفر شوبا,35.68703654,33.31913311,,
74168,74019ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Khalouet Hasbaiya,Khalouet Hasbaiya,El-Kahlouat,خلوات حاصبيّا,35.75135063,33.40039595,,
74175,74020ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Kfayr Ez-Zait,Kfayr Ez-Zait,El-Kfeir,كفير الزيت,35.7355066,33.43831674,,
74177,74003,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Majidiye Hasbaiya,Majidiyé Hasbaiya,El-Majidiyé,مجيدية حاصبيا,35.65446985,33.29078528,,
74179,74004,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Dellafe,Dellafé,Al-Dellafé,دلافة,35.64395632,33.42395329,Yes,46084
74181,74021ND,El Nabatieh,Hasbaya,Nabatiye,Hasbaiya,Khreibet Hasbaiya,Khreibet Hasbaiya,El-Khreibé,خريبة حاصبيّا,35.64311663,33.33549259,,
0c1,,Baalbek-El Hermel,El Hermel,Baalbek_Hermel,Hermel,Conflict,Conflict,Conflict,36.44302581,36.44302581,34.48306025,,
0c10,,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Conflict,Conflict,Conflict,36.11826945,36.11826945,33.83569772,,
0c11,,Baalbek-El Hermel,Baalbek,Baalbek_Hermel,Baalbek,Conflict,Conflict,Conflict,36.10075579,36.10075579,33.81834617,,
